Entity,Code,Year,Renewables per capita (kWh - equivalent)
Thailand,THA,1980,82.30065
Thailand,THA,1981,188.20021
Thailand,THA,1982,237.79727
Thailand,THA,1983,222.36397
Thailand,THA,1984,243.1158
Thailand,THA,1985,215.71819
Thailand,THA,1986,317.35568
Thailand,THA,1987,228.8514
Thailand,THA,1988,207.6533
Thailand,THA,1989,301.3106
Thailand,THA,1990,263.79626
Thailand,THA,1991,239.15598
Thailand,THA,1992,217.14694
Thailand,THA,1993,186.50739
Thailand,THA,1994,224.92967
Thailand,THA,1995,335.73123
Thailand,THA,1996,365.3053
Thailand,THA,1997,357.6707
Thailand,THA,1998,259.69873
Thailand,THA,1999,184.33105
Thailand,THA,2000,302.89117
Thailand,THA,2001,316.11984
Thailand,THA,2002,372.2077
Thailand,THA,2003,383.4029
Thailand,THA,2004,351.03537
Thailand,THA,2005,343.58063
Thailand,THA,2006,450.52023
Thailand,THA,2007,478.96796
Thailand,THA,2008,477.88766
Thailand,THA,2009,506.2304
Thailand,THA,2010,491.5678
Thailand,THA,2011,630.01794
Thailand,THA,2012,731.78076
Thailand,THA,2013,738.6043
Thailand,THA,2014,845.47235
Thailand,THA,2015,844.2448
Thailand,THA,2016,943.5437
Thailand,THA,2017,1105.1626
Thailand,THA,2018,1364.914
Thailand,THA,2019,1485.1025
Thailand,THA,2020,1382.2467
Thailand,THA,2021,1400.2042
Thailand,THA,2022,1443.363
Thailand,THA,2023,1519.1671
Trinidad and Tobago,TTO,2010,8.675301
Trinidad and Tobago,TTO,2011,8.563352
Trinidad and Tobago,TTO,2012,11.938638
Trinidad and Tobago,TTO,2013,11.781442
Trinidad and Tobago,TTO,2014,11.630716
Trinidad and Tobago,TTO,2015,11.535935
Trinidad and Tobago,TTO,2016,11.396227
Trinidad and Tobago,TTO,2017,11.258083
Trinidad and Tobago,TTO,2018,10.998166
Trinidad and Tobago,TTO,2019,10.847657
Trinidad and Tobago,TTO,2020,10.820751
Trinidad and Tobago,TTO,2021,10.727946
Trinidad and Tobago,TTO,2022,10.651311
Trinidad and Tobago,TTO,2023,10.585695
Turkey,TUR,1965,215.54102
Turkey,TUR,1966,226.99889
Turkey,TUR,1967,229.97319
Turkey,TUR,1968,293.92136
Turkey,TUR,1969,309.73874
Turkey,TUR,1970,267.23685
Turkey,TUR,1971,226.49837
Turkey,TUR,1972,269.80237
Turkey,TUR,1973,218.97125
Turkey,TUR,1974,272.3345
Turkey,TUR,1975,457.7143
Turkey,TUR,1976,624.1362
Turkey,TUR,1977,629.30255
Turkey,TUR,1978,663.01184
Turkey,TUR,1979,715.18506
Turkey,TUR,1980,770.954
Turkey,TUR,1981,837.1553
Turkey,TUR,1982,911.66016
Turkey,TUR,1983,713.2212
Turkey,TUR,1984,826.5808
Turkey,TUR,1985,724.6196
Turkey,TUR,1986,701.47626
Turkey,TUR,1987,1077.4001
Turkey,TUR,1988,1641.2487
Turkey,TUR,1989,998.4916
Turkey,TUR,1990,1264.1616
Turkey,TUR,1991,1218.8379
Turkey,TUR,1992,1401.5325
Turkey,TUR,1993,1759.157
Turkey,TUR,1994,1557.687
Turkey,TUR,1995,1788.1599
Turkey,TUR,1996,1998.2513
Turkey,TUR,1997,1940.5065
Turkey,TUR,1998,2022.7028
Turkey,TUR,1999,1634.1649
Turkey,TUR,2000,1437.2983
Turkey,TUR,2001,1099.6935
Turkey,TUR,2002,1502.7657
Turkey,TUR,2003,1542.409
Turkey,TUR,2004,1968.9255
Turkey,TUR,2005,1656.581
Turkey,TUR,2006,1823.5356
Turkey,TUR,2007,1465.1344
Turkey,TUR,2008,1359.1863
Turkey,TUR,2009,1476.5658
Turkey,TUR,2010,2114.5918
Turkey,TUR,2011,2164.3574
Turkey,TUR,2012,2389.0305
Turkey,TUR,2013,2524.0308
Turkey,TUR,2014,1849.1665
Turkey,TUR,2015,2846.8496
Turkey,TUR,2016,3000.5432
Turkey,TUR,2017,2850.1765
Turkey,TUR,2018,3151.1604
Turkey,TUR,2019,4210.456
Turkey,TUR,2020,4037.9314
Turkey,TUR,2021,3705.3306
Turkey,TUR,2022,4271.088
Turkey,TUR,2023,4239.2173
Turkmenistan,TKM,1985,2.7321458
Turkmenistan,TKM,1986,2.6585488
Turkmenistan,TKM,1987,2.5859098
Turkmenistan,TKM,1988,2.5165048
Turkmenistan,TKM,1989,2.4496589
Turkmenistan,TKM,1990,2.3844857
Turkmenistan,TKM,1991,2.3211598
Turkmenistan,TKM,1992,3.1630611
Turkmenistan,TKM,1993,3.6671727
Turkmenistan,TKM,1994,2.8617997
Turkmenistan,TKM,1995,2.798437
Turkmenistan,TKM,1996,3.437486
Turkmenistan,TKM,1997,3.3881838
Turkmenistan,TKM,1998,4.0035768
Turkmenistan,TKM,1999,3.2847495
Turkmenistan,TKM,2000,2.0411594
Turkmenistan,TKM,2001,1.9990457
Turkmenistan,TKM,2002,1.9591519
Turkmenistan,TKM,2003,1.9220458
Turkmenistan,TKM,2004,1.885708
Turkmenistan,TKM,2005,1.8484652
Turkmenistan,TKM,2006,1.8115377
Turkmenistan,TKM,2007,1.7748237
Turkmenistan,TKM,2008,1.7377964
Turkmenistan,TKM,2009,1.7001135
Turkmenistan,TKM,2010,1.7458076
Turkmenistan,TKM,2011,1.8580803
Turkmenistan,TKM,2012,2.0772533
Turkmenistan,TKM,2013,2.4522195
Turkmenistan,TKM,2014,3.0001118
Turkmenistan,TKM,2015,3.9107308
Turkmenistan,TKM,2016,4.622356
Turkmenistan,TKM,2017,4.5098114
Turkmenistan,TKM,2018,4.411961
Turkmenistan,TKM,2019,4.329066
Turkmenistan,TKM,2020,4.2613072
Turkmenistan,TKM,2021,4.1714344
Turkmenistan,TKM,2022,4.0987487
Turkmenistan,TKM,2023,4.0303802
USSR,OWID_USS,1965,1045.4968
USSR,OWID_USS,1966,1165.3416
USSR,OWID_USS,1967,1111.703
USSR,OWID_USS,1968,1292.4463
USSR,OWID_USS,1969,1417.0017
USSR,OWID_USS,1970,1516.8043
USSR,OWID_USS,1971,1524.7106
USSR,OWID_USS,1972,1472.5609
USSR,OWID_USS,1973,1452.9554
USSR,OWID_USS,1974,1553.9904
USSR,OWID_USS,1975,1469.1635
USSR,OWID_USS,1976,1568.1636
USSR,OWID_USS,1977,1682.7681
USSR,OWID_USS,1978,1924.8024
USSR,OWID_USS,1979,1934.4025
USSR,OWID_USS,1980,2051.6418
USSR,OWID_USS,1981,2066.257
USSR,OWID_USS,1982,1916.5466
USSR,OWID_USS,1983,1960.8125
USSR,OWID_USS,1984,2186.1504
Ukraine,UKR,1985,622.1277
Ukraine,UKR,1986,616.86066
Ukraine,UKR,1987,553.72485
Ukraine,UKR,1988,686.82666
Ukraine,UKR,1989,581.65625
Ukraine,UKR,1990,602.63416
Ukraine,UKR,1991,670.10754
Ukraine,UKR,1992,450.128
Ukraine,UKR,1993,630.421
Ukraine,UKR,1994,695.95306
Ukraine,UKR,1995,576.3843
Ukraine,UKR,1996,504.28082
Ukraine,UKR,1997,580.9141
Ukraine,UKR,1998,935.7344
Ukraine,UKR,1999,858.9757
Ukraine,UKR,2000,682.3856
Ukraine,UKR,2001,731.07117
Ukraine,UKR,2002,587.03345
Ukraine,UKR,2003,564.6652
Ukraine,UKR,2004,718.61487
Ukraine,UKR,2005,756.92206
Ukraine,UKR,2006,789.0848
Ukraine,UKR,2007,641.3916
Ukraine,UKR,2008,723.3274
Ukraine,UKR,2009,739.0917
Ukraine,UKR,2010,815.2553
Ukraine,UKR,2011,679.9333
Ukraine,UKR,2012,679.7216
Ukraine,UKR,2013,921.08203
Ukraine,UKR,2014,622.04034
Ukraine,UKR,2015,435.56927
Ukraine,UKR,2016,563.89825
Ukraine,UKR,2017,661.50745
Ukraine,UKR,2018,788.34033
Ukraine,UKR,2019,735.1251
Ukraine,UKR,2020,1036.7855
Ukraine,UKR,2021,1324.8026
Ukraine,UKR,2022,1248.336
Ukraine,UKR,2023,1474.8325
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Kingdom,GBR,1965,251.47968
United Kingdom,GBR,1966,245.83539
United Kingdom,GBR,1967,263.22614
United Kingdom,GBR,1968,199.49362
United Kingdom,GBR,1969,173.72546
United Kingdom,GBR,1970,241.02182
United Kingdom,GBR,1971,178.50136
United Kingdom,GBR,1972,177.92366
United Kingdom,GBR,1973,202.05814
United Kingdom,GBR,1974,214.06891
United Kingdom,GBR,1975,201.69823
United Kingdom,GBR,1976,238.39552
United Kingdom,GBR,1977,207.87569
United Kingdom,GBR,1978,214.0423
United Kingdom,GBR,1979,226.14218
United Kingdom,GBR,1980,207.57497
United Kingdom,GBR,1981,231.70032
United Kingdom,GBR,1982,237.60623
United Kingdom,GBR,1983,237.38972
United Kingdom,GBR,1984,237.16289
United Kingdom,GBR,1985,206.47751
United Kingdom,GBR,1986,248.63052
United Kingdom,GBR,1987,217.86247
United Kingdom,GBR,1988,253.66154
United Kingdom,GBR,1989,247.5016
United Kingdom,GBR,1990,298.1979
United Kingdom,GBR,1991,272.57138
United Kingdom,GBR,1992,328.62613
United Kingdom,GBR,1993,298.19434
United Kingdom,GBR,1994,363.34247
United Kingdom,GBR,1995,347.92422
United Kingdom,GBR,1996,296.93353
United Kingdom,GBR,1997,372.64362
United Kingdom,GBR,1998,448.3147
United Kingdom,GBR,1999,498.67804
United Kingdom,GBR,2000,513.6829
United Kingdom,GBR,2001,494.15225
United Kingdom,GBR,2002,571.00256
United Kingdom,GBR,2003,553.2697
United Kingdom,GBR,2004,720.68335
United Kingdom,GBR,2005,866.5245
United Kingdom,GBR,2006,934.6718
United Kingdom,GBR,2007,1030.0292
United Kingdom,GBR,2008,1206.3191
United Kingdom,GBR,2009,1385.4036
United Kingdom,GBR,2010,1451.4083
United Kingdom,GBR,2011,1820.8951
United Kingdom,GBR,2012,2038.9126
United Kingdom,GBR,2013,2571.1172
United Kingdom,GBR,2014,3076.2766
United Kingdom,GBR,2015,3831.7295
United Kingdom,GBR,2016,3787.2837
United Kingdom,GBR,2017,4403.344
United Kingdom,GBR,2018,4899.3535
United Kingdom,GBR,2019,5324.253
United Kingdom,GBR,2020,5861.1445
United Kingdom,GBR,2021,5359.1133
United Kingdom,GBR,2022,5865.4907
United Kingdom,GBR,2023,5848.6553
United States,USA,1965,3325.4656
United States,USA,1966,3315.5686
United States,USA,1967,3698.4539
United States,USA,1968,3699.2927
United States,USA,1969,4086.9453
United States,USA,1970,3999.4497
United States,USA,1971,4227.46
United States,USA,1972,4303.369
United States,USA,1973,4272.485
United States,USA,1974,4648.632
United States,USA,1975,4578.506
United States,USA,1976,4349.804
United States,USA,1977,3442.5408
United States,USA,1978,4242.391
United States,USA,1979,4201.493
United States,USA,1980,4109.863
United States,USA,1981,3870.2546
United States,USA,1982,4453.9146
United States,USA,1983,4750.0205
United States,USA,1984,4637.461
United States,USA,1985,4090.8
United States,USA,1986,4201.4634
United States,USA,1987,3700.017
United States,USA,1988,3330.112
United States,USA,1989,3959.5894
United States,USA,1990,4305.358
United States,USA,1991,4239.8174
United States,USA,1992,3825.6838
United States,USA,1993,4131.9067
United States,USA,1994,3864.3381
United States,USA,1995,4363.2695
United States,USA,1996,4694.484
United States,USA,1997,4760.438
United States,USA,1998,4343.193
United States,USA,1999,4262.81
United States,USA,2000,3785.711
United States,USA,2001,3105.6526
United States,USA,2002,3662.185
United States,USA,2003,3787.9148
United States,USA,2004,3753.0667
United States,USA,2005,3824.9238
United States,USA,2006,4167.322
United States,USA,2007,3909.2573
United States,USA,2008,4322.863
United States,USA,2009,4719.823
United States,USA,2010,4870.8745
United States,USA,2011,5653.205
United States,USA,2012,5447.252
United States,USA,2013,5747.3984
United States,USA,2014,5862.9746
United States,USA,2015,5924.01
United States,USA,2016,6513.1987
United States,USA,2017,7110.2466
United States,USA,2018,7223.578
United States,USA,2019,7403.751
United States,USA,2020,7710.394
United States,USA,2021,8089.1196
United States,USA,2022,8847.608
United States,USA,2023,8978.219
Upper-middle-income countries,,1965,366.59827
Upper-middle-income countries,,1966,395.45242
Upper-middle-income countries,,1967,381.35196
Upper-middle-income countries,,1968,427.715
Upper-middle-income countries,,1969,453.15622
Upper-middle-income countries,,1970,492.8623
Upper-middle-income countries,,1971,501.52356
Upper-middle-income countries,,1972,514.8537
Upper-middle-income countries,,1973,533.15497
Upper-middle-income countries,,1974,579.47186
Upper-middle-income countries,,1975,584.4616
Upper-middle-income countries,,1976,627.7711
Upper-middle-income countries,,1977,675.0318
Upper-middle-income countries,,1978,720.6473
Upper-middle-income countries,,1979,771.5241
Upper-middle-income countries,,1980,828.9961
Upper-middle-income countries,,1981,856.6271
Upper-middle-income countries,,1982,867.97284
Upper-middle-income countries,,1983,907.6754
Upper-middle-income countries,,1984,985.36017
Upper-middle-income countries,,1985,957.6754
Upper-middle-income countries,,1986,976.5637
Upper-middle-income countries,,1987,1000.131
Upper-middle-income countries,,1988,1039.7642
Upper-middle-income countries,,1989,1040.7322
Upper-middle-income countries,,1990,1066.6786
Upper-middle-income countries,,1991,1075.9149
Upper-middle-income countries,,1992,1102.2922
Upper-middle-income countries,,1993,1172.6139
Upper-middle-income countries,,1994,1209.584
Upper-middle-income countries,,1995,1272.1705
Upper-middle-income countries,,1996,1259.1371
Upper-middle-income countries,,1997,1276.9723
Upper-middle-income countries,,1998,1292.441
Upper-middle-income countries,,1999,1285.73
Upper-middle-income countries,,2000,1339.0621
Upper-middle-income countries,,2001,1354.649
Upper-middle-income countries,,2002,1377.0565
Upper-middle-income countries,,2003,1371.1307
Upper-middle-income countries,,2004,1525.29
Upper-middle-income countries,,2005,1599.6298
Upper-middle-income countries,,2006,1678.7185
Upper-middle-income countries,,2007,1762.4019
Upper-middle-income countries,,2008,1960.2997
Upper-middle-income countries,,2009,1970.5198
Upper-middle-income countries,,2010,2149.2886
Upper-middle-income countries,,2011,2172.0137
Upper-middle-income countries,,2012,2380.513
Upper-middle-income countries,,2013,2484.545
Upper-middle-income countries,,2014,2668.0137
Upper-middle-income countries,,2015,2779.0708
Upper-middle-income countries,,2016,2958.4492
Upper-middle-income countries,,2017,3127.2527
Upper-middle-income countries,,2018,3374.7917
Upper-middle-income countries,,2019,3627.503
Upper-middle-income countries,,2020,3819.106
Upper-middle-income countries,,2021,4099.346
Upper-middle-income countries,,2022,4428.069
Upper-middle-income countries,,2023,4695.5566
Uzbekistan,UZB,1985,889.13965
Uzbekistan,UZB,1986,735.78564
Uzbekistan,UZB,1987,1049.4407
Uzbekistan,UZB,1988,1080.785
Uzbekistan,UZB,1989,809.32623
Uzbekistan,UZB,1990,955.24384
Uzbekistan,UZB,1991,846.22473
Uzbekistan,UZB,1992,860.32605
Uzbekistan,UZB,1993,985.131
Uzbekistan,UZB,1994,937.7561
Uzbekistan,UZB,1995,794.6531
Uzbekistan,UZB,1996,822.2284
Uzbekistan,UZB,1997,715.4299
Uzbekistan,UZB,1998,701.9212
Uzbekistan,UZB,1999,684.119
Uzbekistan,UZB,2000,697.4424
Uzbekistan,UZB,2001,700.1094
Uzbekistan,UZB,2002,705.88715
Uzbekistan,UZB,2003,800.97614
Uzbekistan,UZB,2004,713.23895
Uzbekistan,UZB,2005,740.8791
Uzbekistan,UZB,2006,618.1504
Uzbekistan,UZB,2007,668.564
Uzbekistan,UZB,2008,444.50223
Uzbekistan,UZB,2009,642.7894
Uzbekistan,UZB,2010,794.6332
Uzbekistan,UZB,2011,543.16833
Uzbekistan,UZB,2012,590.615
Uzbekistan,UZB,2013,570.3115
Uzbekistan,UZB,2014,550.33484
Uzbekistan,UZB,2015,523.85565
Uzbekistan,UZB,2016,584.23914
Uzbekistan,UZB,2017,661.10913
Uzbekistan,UZB,2018,481.38406
Uzbekistan,UZB,2019,518.3235
Uzbekistan,UZB,2020,392.14667
Uzbekistan,UZB,2021,388.52167
Uzbekistan,UZB,2022,413.87375
Uzbekistan,UZB,2023,540.47034
Venezuela,VEN,1965,417.84247
Venezuela,VEN,1966,412.05954
Venezuela,VEN,1967,467.90833
Venezuela,VEN,1968,761.36707
Venezuela,VEN,1969,856.64435
Venezuela,VEN,1970,1068.6902
Venezuela,VEN,1971,1361.5762
Venezuela,VEN,1972,1475.8436
Venezuela,VEN,1973,1481.492
Venezuela,VEN,1974,1780.9568
Venezuela,VEN,1975,2004.2567
Venezuela,VEN,1976,2305.6729
Venezuela,VEN,1977,2575.3813
Venezuela,VEN,1978,2516.5237
Venezuela,VEN,1979,2847.3115
Venezuela,VEN,1980,2835.7888
Venezuela,VEN,1981,2852.911
Venezuela,VEN,1982,2909.584
Venezuela,VEN,1983,3235.2136
Venezuela,VEN,1984,3530.79
Venezuela,VEN,1985,3848.3333
Venezuela,VEN,1986,4165.244
Venezuela,VEN,1987,4975.946
Venezuela,VEN,1988,5379.454
Venezuela,VEN,1989,5318.049
Venezuela,VEN,1990,5536.968
Venezuela,VEN,1991,6511.8574
Venezuela,VEN,1992,6752.499
Venezuela,VEN,1993,6630.9883
Venezuela,VEN,1994,7007.413
Venezuela,VEN,1995,6881.762
Venezuela,VEN,1996,7054.0576
Venezuela,VEN,1997,7350.6416
Venezuela,VEN,1998,7287.2285
Venezuela,VEN,1999,7476.6895
Venezuela,VEN,2000,7612.3823
Venezuela,VEN,2001,7136.7104
Venezuela,VEN,2002,6859.9893
Venezuela,VEN,2003,6809.0176
Venezuela,VEN,2004,7699.4053
Venezuela,VEN,2005,8276.949
Venezuela,VEN,2006,8547.457
Venezuela,VEN,2007,8530.028
Venezuela,VEN,2008,8723.052
Venezuela,VEN,2009,8462.482
Venezuela,VEN,2010,7410.1304
Venezuela,VEN,2011,7884.3174
Venezuela,VEN,2012,7605.179
Venezuela,VEN,2013,7452.43
Venezuela,VEN,2014,7228.7715
Venezuela,VEN,2015,6605.505
Venezuela,VEN,2016,5492.726
Venezuela,VEN,2017,6108.755
Venezuela,VEN,2018,5795.3696
Venezuela,VEN,2019,5718.4688
Venezuela,VEN,2020,6195.6787
Venezuela,VEN,2021,6297.3516
Venezuela,VEN,2022,6312.861
Venezuela,VEN,2023,5909.8354
Vietnam,VNM,1965,26.83431
Vietnam,VNM,1966,30.041138
Vietnam,VNM,1967,32.368183
Vietnam,VNM,1968,35.35545
Vietnam,VNM,1969,38.93064
Vietnam,VNM,1970,42.31439
Vietnam,VNM,1971,42.305084
Vietnam,VNM,1972,28.42092
Vietnam,VNM,1973,27.665403
Vietnam,VNM,1974,27.058187
Vietnam,VNM,1975,31.477684
Vietnam,VNM,1976,34.196857
Vietnam,VNM,1977,35.90166
Vietnam,VNM,1978,46.65726
Vietnam,VNM,1979,57.050163
Vietnam,VNM,1980,83.06859
Vietnam,VNM,1981,82.09562
Vietnam,VNM,1982,82.91793
Vietnam,VNM,1983,63.432827
Vietnam,VNM,1984,80.953255
Vietnam,VNM,1985,73.02084
Vietnam,VNM,1986,67.95832
Vietnam,VNM,1987,65.342834
Vietnam,VNM,1988,82.70101
Vietnam,VNM,1989,173.35506
Vietnam,VNM,1990,237.2658
Vietnam,VNM,1991,273.2537
Vietnam,VNM,1992,306.2545
Vietnam,VNM,1993,330.90207
Vietnam,VNM,1994,376.9799
Vietnam,VNM,1995,424.2304
Vietnam,VNM,1996,473.7719
Vietnam,VNM,1997,453.19824
Vietnam,VNM,1998,425.36584
Vietnam,VNM,1999,521.3471
Vietnam,VNM,2000,544.6396
Vietnam,VNM,2001,670.2407
Vietnam,VNM,2002,658.6735
Vietnam,VNM,2003,675.80493
Vietnam,VNM,2004,623.79425
Vietnam,VNM,2005,571.3851
Vietnam,VNM,2006,670.54266
Vietnam,VNM,2007,751.46075
Vietnam,VNM,2008,855.13153
Vietnam,VNM,2009,970.6823
Vietnam,VNM,2010,909.22797
Vietnam,VNM,2011,1286.0446
Vietnam,VNM,2012,1640.1726
Vietnam,VNM,2013,1750.0361
Vietnam,VNM,2014,1850.2004
Vietnam,VNM,2015,1645.5435
Vietnam,VNM,2016,1848.1753
Vietnam,VNM,2017,2449.4365
Vietnam,VNM,2018,2346.4756
Vietnam,VNM,2019,1983.8688
Vietnam,VNM,2020,2310.385
Vietnam,VNM,2021,2914.3337
Vietnam,VNM,2022,3484.0933
Vietnam,VNM,2023,3127.455
World,OWID_WRL,1965,837.51013
World,OWID_WRL,1966,874.84406
World,OWID_WRL,1967,876.34924
World,OWID_WRL,1968,905.28955
World,OWID_WRL,1969,938.85297
World,OWID_WRL,1970,965.3286
World,OWID_WRL,1971,989.30554
World,OWID_WRL,1972,1016.14087
World,OWID_WRL,1973,1012.0504
World,OWID_WRL,1974,1089.5573
World,OWID_WRL,1975,1082.7463
World,OWID_WRL,1976,1062.5602
World,OWID_WRL,1977,1080.8088
World,OWID_WRL,1978,1149.7247
World,OWID_WRL,1979,1187.746
World,OWID_WRL,1980,1194.2091
World,OWID_WRL,1981,1199.0635
World,OWID_WRL,1982,1205.3229
World,OWID_WRL,1983,1239.0413
World,OWID_WRL,1984,1263.6318
World,OWID_WRL,1985,1267.9464
World,OWID_WRL,1986,1268.7299
World,OWID_WRL,1987,1265.7307
World,OWID_WRL,1988,1283.2952
World,OWID_WRL,1989,1263.4033
World,OWID_WRL,1990,1290.9064
World,OWID_WRL,1991,1300.662
World,OWID_WRL,1992,1285.137
World,OWID_WRL,1993,1340.1104
World,OWID_WRL,1994,1333.4012
World,OWID_WRL,1995,1385.1223
World,OWID_WRL,1996,1384.2849
World,OWID_WRL,1997,1395.3644
World,OWID_WRL,1998,1392.1548
World,OWID_WRL,1999,1390.3707
World,OWID_WRL,2000,1402.8849
World,OWID_WRL,2001,1350.9296
World,OWID_WRL,2002,1364.2651
World,OWID_WRL,2003,1351.3579
World,OWID_WRL,2004,1436.427
World,OWID_WRL,2005,1474.8346
World,OWID_WRL,2006,1525.5261
World,OWID_WRL,2007,1561.0277
World,OWID_WRL,2008,1660.0211
World,OWID_WRL,2009,1675.554
World,OWID_WRL,2010,1781.3907
World,OWID_WRL,2011,1837.4078
World,OWID_WRL,2012,1929.1455
World,OWID_WRL,2013,2027.6993
World,OWID_WRL,2014,2100.8684
World,OWID_WRL,2015,2150.4546
World,OWID_WRL,2016,2244.8357
World,OWID_WRL,2017,2345.8608
World,OWID_WRL,2018,2468.4968
World,OWID_WRL,2019,2572.3616
World,OWID_WRL,2020,2695.387
World,OWID_WRL,2021,2822.296
World,OWID_WRL,2022,2986.9812
World,OWID_WRL,2023,3115.3828
